,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,uid,api,postId,is_relevant_c3,is_relevant_c2,is_relevant_c1,sentiment_label,sentence,association,resolutions,lexicons,finals,isAlgoRelevant
436,436,436,436,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_2_19119284,,,0,o,"Jersey does have a Package Scanning option (which you would need to include the package containing your ObjectMap Provider, and the com.fasterxml.jackson.jaxrs.json containing the MessageBodyWriters included with Jackson).",,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",,0,0
437,437,437,437,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_2_19119284,,,1,p,If your ObjectMap Provider is in your JaxRS application it will be resolved [by this code]( URL_https://github.com/FasterXML /jackson-jaxrs-json-provider/blob/jackson-jaxrs-json-provider-2.1.2/src/main/j ava/com/fasterxml/jackson/jaxrs/json/JacksonJsonProvider.java#L627).,"jackson=>com.fasterxml.jackson.core,url_https://github.com/fasterxml=>com.fasterxml.jackson","jackson=>com.fasterxml.jackson.core,url_https://github.com/fasterxml=>com.fasterxml.jackson",,1,1
438,438,438,438,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_3_19119417,,,1,n,"That said, the Package Scanner doesn't necessarily work well across JARs in your war on some containers (e.g.",,,well,1,1
439,439,439,439,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_3_19119417,,,0,o,"Websphere)... You could use Guice and bind your providers,MessageBodyReaders/Writers, and Providers explicitly... you could also create an explicit [Application]( URL_http://docs.oracle.com/javaee/6/ap i/javax/ws/rs/core/Application.html) and define your classes / singleton objects there.",,guice=>com.google.code.guice,,0,0
440,440,440,440,14434679=>14447933=>a=>JAVA1,com.fasterxml.jackson,comment_1_20156172,,,1,p,That's exactly what I was looking for!,jackson=>com.fasterxml.jackson.core,,,1,1
441,441,441,441,14434679=>14447933=>a=>JAVA1,com.fasterxml.jackson,comment_1_20156172,,,0,o,How recent does my version need to be?,,,,0,0
442,442,442,442,14434679=>14447933=>a=>JAVA1,com.fasterxml.jackson,comment_2_20161331,,,1,p,"Check your JsonSerialize.Inclusion or JsonInclude.Include (if using Jackson 2.x) enum for a NON_DEFAULT option, it looks like it's been around longer than I thought.",jackson=>com.fasterxml.jackson.core,jackson=>com.fasterxml.jackson.core,,1,1
443,443,443,443,11620130=>11621343=>a=>JAVA3,com.fasterxml.jackson,comment_1_15389702,,,1,p,Your solution is probably the only working in this situation.,"jackson=>com.fasterxml.jackson.core,url_https://github.com/fasterxml/jackson-core/issues=>com.fasterxml.jackson,url_https://github.com/fasterxml=>com.fasterxml.jackson",,working,0,1
444,444,444,444,11620130=>11621343=>a=>JAVA3,com.fasterxml.jackson,comment_1_15389702,,,0,o,"However, I'm using final fields to force immutability hence thread safety without the need of using volatile fields, and I'm assuming that Jackson doesn't use reflection to set fields when providing a valid annotated constructor.",,jackson=>com.fasterxml.jackson.core,,0,0
445,445,445,445,11620130=>11621343=>a=>JAVA3,com.fasterxml.jackson,comment_1_15389702,,,1,p,"Using reflection would probably lead to possible memory visibility issues on that classes, and this is what I was trying to avoid using immutable classes.I think there is no other solution than querying an enhancement request to Jackson: thank you very much for your answer!.",jackson=>com.fasterxml.jackson.core,jackson=>com.fasterxml.jackson.core,"thank,memory",1,1
446,446,446,446,11620130=>11621343=>a=>JAVA3,com.fasterxml.jackson,comment_2_15411714,,,1,p,"You are correct in that if a @JsonCreator is used to pass a property value, no setter will be used.",,,correct,1,1
447,447,447,447,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_1_7842335,,,1,p,Jackson is the only JSON-to/from-Java library I've seen that will deserialize any Json object of arbitrary complexity to a Map in just one simple line.,jackson=>com.fasterxml.jackson.core,jackson=>com.fasterxml.jackson.core,simple,1,1
448,448,448,448,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_1_7842335,,,1,n,Note that the casts to Map and String would be unnecessary if a Map parameterized type reference were used with the call to readValue.,,,,1,1
449,449,449,449,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_1_7842335,,,0,o,"TypeReference mapType 
new TypeReference>(){}; Map result 
new ObjectMapper().readValue(new File(""input.json""), mapType);.",,,,0,0
450,450,450,450,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_2_7842520,,,1,o,@fvu This example was the one I was looking for.,,,,0,0
451,451,451,451,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_2_7842520,,,1,o,It did what I need it to do.,,,,0,0
452,452,452,452,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_2_7842520,,,1,p,Thanks a lot.,,,,1,1
453,453,453,453,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_2_7842520,,,1,p,I run this through a for loop with a new string like the one above.,,,,1,1
454,454,454,454,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_2_7842520,,,0,o,"So I need to escape the "" on the new string as well?",,,,0,0
455,455,455,455,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_3_7842784,,,1,n,"Never mind I had a stupid moment when I saw this, LOL.",,,stupid,1,1
456,456,456,456,6638059=>6638103=>a=>JAVA3,com.fasterxml.jackson,comment_3_7842784,,,1,p,I got everything working thanks a lot guys for all your help.,,,working,1,1
457,457,457,457,14759743=>14760326=>a=>JAVA1,com.fasterxml.jackson,comment_1_20664416,,,0,o,is there solution without Jackson ?,,jackson=>com.fasterxml.jackson.core,,0,0
458,458,458,458,14759743=>14760326=>a=>JAVA1,com.fasterxml.jackson,comment_1_20664416,,,0,p,"i would like to using only JAXB(native for JBOSS AS 7) for best performance, avoiding others ""jar"".",jboss=>org.jboss,jboss=>org.jboss,best,0,1
459,459,459,459,14759743=>14760326=>a=>JAVA1,com.fasterxml.jackson,comment_2_20707090,,,0,n,There are so many things wrong with what you just said.,jboss=>org.jboss,,wrong,1,1
460,460,460,460,14759743=>14760326=>a=>JAVA1,com.fasterxml.jackson,comment_2_20707090,,,0,n,"Do a little background googling, signup instead of being anonymous and I'll answer to that.",,,little,1,1
461,461,461,461,18659835=>20918013=>a=>JAVA9,com.fasterxml.jackson,comment_1_31521225,,,0,o,Did this answer the question?,,,,0,0
462,462,462,462,18659835=>20918013=>a=>JAVA9,com.fasterxml.jackson,comment_1_31521225,,,0,o,If not then what didn't it answer?,,,,0,0
463,463,463,463,18659835=>20918013=>a=>JAVA9,com.fasterxml.jackson,comment_1_31521225,,,1,p,If so then could you please accept it?,,,,1,1
464,464,464,464,11519572=>11527608=>a=>JAVA5,javax.xml,comment_1_15242766,,,1,o,Thanks did the trick.,,,,0,0
465,465,465,465,11519572=>11527608=>a=>JAVA5,javax.xml,comment_2_15253713,,,0,p,"BTW @Blaise Doughan your replies are fantastic but Ive looked at the eclipselink site and cannot find any of this information documented there, is it ?",eclipselink=>eclipselink,eclipselink=>eclipselink,,1,1
466,466,466,466,11519572=>11527608=>a=>JAVA7,javax.xml,comment_1_15242766,,,1,o,Thanks did the trick.,,,,0,0
467,467,467,467,11519572=>11527608=>a=>JAVA7,javax.xml,comment_2_15253713,,,1,p,"BTW @Blaise Doughan your replies are fantastic but Ive looked at the eclipselink site and cannot find any of this information documented there, is it ?",eclipselink=>eclipselink,eclipselink=>eclipselink,,1,1
468,468,468,468,11449219=>11450077=>a=>JAVA4,javax.xml,comment_1_15110707,,,1,p,"Fantastic, got it working as per suggestion.",jaxb=>javax.xml,,"fantastic,working",1,1
469,469,469,469,11537931=>11547980=>a=>JAVA8,javax.xml,comment_1_15283750,,,1,p,Thanks that works.,"eclipselink=>eclipselink,jaxb=>javax.xml",,works,1,1
470,470,470,470,14569293=>14580767=>a=>JAVA5,javax.xml,comment_1_20374659,,,1,p,Thanks.,jaxb=>javax.xml,,,1,1
471,471,471,471,14569293=>14580767=>a=>JAVA5,javax.xml,comment_1_20374659,,,1,p,"I tried it and the XML consisted of one empty tag only, meaning there's something about the POJO model that JAXB doesn't like.",jaxb=>javax.xml,jaxb=>javax.xml,,0,1
472,472,472,472,14569293=>14580767=>a=>JAVA5,javax.xml,comment_1_20374659,,,0,o,(Perhaps it should be Serializable?),,,,0,0
473,473,473,473,14569293=>14580767=>a=>JAVA5,javax.xml,comment_1_20374659,,,1,p,That's interesting because it seems to indicate that the only part JAXB plays in this is to lend its annotations and some other interfaces (e.g.,jaxb=>javax.xml,jaxb=>javax.xml,interesting,1,1
474,474,474,474,14569293=>14580767=>a=>JAVA5,javax.xml,comment_1_20374659,,,0,o,XmlAdapter) to the JSON (de)serializer and that's where the relationship ends.,,,,0,0
475,475,475,475,14569293=>14580767=>a=>JAVA5,javax.xml,comment_1_20374659,,,0,o,"Nevertheless, when I get an opportunity I will do what I can to get JAXB to generate the XML and that may
reveal something else.",,jaxb=>javax.xml,,0,0
476,476,476,476,14569293=>14580767=>a=>JAVA5,javax.xml,comment_2_20376367,,,0,o,@SteveTaylor - I have updated my answer based on your comment.,,,,0,0
477,477,477,477,57689=>73959=>a=>JAVA1,javax.xml,comment_1_597492,,,0,o,Absolutely: Jersey is The Thing to use for JSON-based/aware web services.,,jersey=>com.sun.jersey,,0,0
478,478,478,478,14569293=>14580767=>a=>JAVA7,javax.xml,comment_1_20374659,,,1,p,Thanks.,jaxb=>javax.xml,,,1,1
479,479,479,479,14569293=>14580767=>a=>JAVA7,javax.xml,comment_1_20374659,,,1,p,"I tried it and the XML consisted of one empty tag only, meaning there's something about the POJO model that JAXB doesn't like.",jaxb=>javax.xml,jaxb=>javax.xml,,0,1
480,480,480,480,14569293=>14580767=>a=>JAVA7,javax.xml,comment_1_20374659,,,0,o,(Perhaps it should be Serializable?),,,,0,0
481,481,481,481,14569293=>14580767=>a=>JAVA7,javax.xml,comment_1_20374659,,,1,p,That's interesting because it seems to indicate that the only part JAXB plays in this is to lend its annotations and some other interfaces (e.g.,jaxb=>javax.xml,jaxb=>javax.xml,interesting,1,1
482,482,482,482,14569293=>14580767=>a=>JAVA7,javax.xml,comment_1_20374659,,,0,o,XmlAdapter) to the JSON (de)serializer and that's where the relationship ends.,,,,0,0
483,483,483,483,14569293=>14580767=>a=>JAVA7,javax.xml,comment_1_20374659,,,0,o,"Nevertheless, when I get an opportunity I will do what I can to get JAXB to generate the XML and that may
reveal something else.",,jaxb=>javax.xml,,0,0
484,484,484,484,14569293=>14580767=>a=>JAVA7,javax.xml,comment_2_20376367,,,0,o,@SteveTaylor - I have updated my answer based on your comment.,,,,0,0
485,485,485,485,19158056=>19168878=>a=>JAVA4,javax.xml,comment_1_28372901,,,0,o,I managed to do it with MOXy.,,,,0,0
486,486,486,486,19158056=>19168878=>a=>JAVA4,javax.xml,comment_1_28372901,,,1,p,"Works fine, but I have to do it in this way inside the resource method: JAXBContext context 
JAXBContextFactory.createContext(new Class[] {ONIXMessage.class}, null); How can I fetch the eclipselink JAXBContext from Jersey?","jersey=>com.sun.jersey,eclipselink=>eclipselink,jaxb=>javax.xml","jersey=>com.sun.jersey,eclipselink=>eclipselink,jaxb=>javax.xml",,1,1
487,487,487,487,15267385=>15267413=>a=>JAVA3,httpclient,comment_1_21537177,,,1,p,I have tried implementing you code ANR !!!,,,,1,1
488,488,488,488,15267385=>15267413=>a=>JAVA3,httpclient,comment_1_21537177,,,0,o,!.,,,,0,0
489,489,489,489,15267385=>15267413=>a=>JAVA3,httpclient,comment_2_21537467,,,0,o,You must implement the Http code in AsyncTask because it is network code.,,,,0,0
490,490,490,490,15267385=>15267413=>a=>JAVA3,httpclient,comment_2_21537467,,,0,p,If you have the Log please paste it in your question and also please update your question with the new code.,,,,1,1
491,491,491,491,16271451=>16271527=>a=>JAVA5,httpclient,comment_1_23307168,,,1,p,Thanks for this.,,,,1,1
492,492,492,492,16271451=>16271527=>a=>JAVA5,httpclient,comment_1_23307168,,,1,o,I'll be able to use this in the future for sure.,,,,0,0
